DATAFLOW,LAST UPDATE,freq,unit,coicop,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Portugal,2022-06,9.0,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Portugal,2022-07,9.4,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Portugal,2022-08,9.3,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Portugal,2022-09,9.8,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Portugal,2022-10,10.6,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Portugal,2022-11,10.2,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Portugal,2022-12,9.8,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Portugal,2023-01,8.6,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Portugal,2023-02,8.6,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Portugal,2023-03,8.0,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Portugal,2023-04,6.9,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Portugal,2023-05,5.4,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Portugal,2023-06,4.7,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Portugal,2023-07,4.3,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Portugal,2023-08,5.3,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Portugal,2023-09,4.8,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Portugal,2023-10,3.2,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Portugal,2023-11,2.2,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Portugal,2023-12,1.9,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Portugal,2024-01,2.5,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Portugal,2024-02,2.3,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Portugal,2024-03,2.6,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Portugal,2024-04,2.3,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Portugal,2024-05,3.8,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Portugal,2024-06,3.1,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Portugal,2024-07,2.7,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Portugal,2024-08,1.8,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Portugal,2024-09,2.6,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Portugal,2024-10,2.6,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Portugal,2024-11,2.7,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Portugal,2024-12,3.1,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Portugal,2025-01,2.7,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Portugal,2025-02,2.4,e,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Romania,2021-03,2.5,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Romania,2021-04,2.7,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Romania,2021-05,3.2,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Romania,2021-06,3.5,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Romania,2021-07,3.8,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Romania,2021-08,4.0,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Romania,2021-09,5.2,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Romania,2021-10,6.5,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Romania,2021-11,6.7,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Romania,2021-12,6.7,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Romania,2022-01,7.2,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Romania,2022-02,7.9,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Romania,2022-03,9.6,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Romania,2022-04,11.7,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Romania,2022-05,12.4,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Romania,2022-06,13.0,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Romania,2022-07,13.0,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Romania,2022-08,13.3,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Romania,2022-09,13.4,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Romania,2022-10,13.5,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Romania,2022-11,14.6,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Romania,2022-12,14.1,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Romania,2023-01,13.4,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Romania,2023-02,13.4,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Romania,2023-03,12.2,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Romania,2023-04,10.4,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Romania,2023-05,9.6,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Romania,2023-06,9.3,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Romania,2023-07,8.9,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Romania,2023-08,9.3,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Romania,2023-09,9.2,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Romania,2023-10,8.3,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Romania,2023-11,6.9,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Romania,2023-12,7.0,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Romania,2024-01,7.3,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Romania,2024-02,7.1,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Romania,2024-03,6.7,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Romania,2024-04,6.2,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Romania,2024-05,5.8,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Romania,2024-06,5.3,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Romania,2024-07,5.8,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Romania,2024-08,5.3,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Romania,2024-09,4.8,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Romania,2024-10,5.0,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Romania,2024-11,5.4,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Romania,2024-12,5.5,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Romania,2025-01,5.3,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Sweden,2021-03,2.1,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Sweden,2021-04,2.8,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Sweden,2021-05,2.4,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Sweden,2021-06,1.8,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Sweden,2021-07,1.8,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Sweden,2021-08,2.5,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Sweden,2021-09,3.0,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Sweden,2021-10,3.3,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Sweden,2021-11,3.9,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Sweden,2021-12,4.5,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Sweden,2022-01,3.9,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Sweden,2022-02,4.4,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Sweden,2022-03,6.3,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Sweden,2022-04,6.6,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Sweden,2022-05,7.5,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Sweden,2022-06,8.9,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Sweden,2022-07,8.3,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Sweden,2022-08,9.5,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Sweden,2022-09,10.3,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Sweden,2022-10,9.8,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Sweden,2022-11,10.1,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Sweden,2022-12,10.8,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Sweden,2023-01,9.6,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Sweden,2023-02,9.7,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Sweden,2023-03,8.1,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Sweden,2023-04,7.7,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Sweden,2023-05,6.7,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Sweden,2023-06,6.3,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Sweden,2023-07,6.3,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Sweden,2023-08,4.5,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Sweden,2023-09,3.7,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Sweden,2023-10,4.0,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Sweden,2023-11,3.3,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Sweden,2023-12,1.9,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Sweden,2024-01,3.4,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Sweden,2024-02,2.6,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Sweden,2024-03,2.3,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Sweden,2024-04,2.4,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Sweden,2024-05,2.5,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Sweden,2024-06,1.4,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Sweden,2024-07,1.7,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Sweden,2024-08,1.3,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Sweden,2024-09,1.2,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Sweden,2024-10,1.6,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Sweden,2024-11,2.0,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Sweden,2024-12,1.6,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Sweden,2025-01,2.0,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Slovenia,2021-03,0.1,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Slovenia,2021-04,2.2,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Slovenia,2021-05,2.2,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Slovenia,2021-06,1.7,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Slovenia,2021-07,2.0,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Slovenia,2021-08,2.1,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Slovenia,2021-09,2.7,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Slovenia,2021-10,3.5,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Slovenia,2021-11,4.9,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Slovenia,2021-12,5.1,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Slovenia,2022-01,6.0,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Slovenia,2022-02,7.0,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Slovenia,2022-03,6.0,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Slovenia,2022-04,7.4,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Slovenia,2022-05,8.7,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Slovenia,2022-06,10.8,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Slovenia,2022-07,11.7,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Slovenia,2022-08,11.5,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Slovenia,2022-09,10.6,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Slovenia,2022-10,10.3,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Slovenia,2022-11,10.8,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Slovenia,2022-12,10.8,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Slovenia,2023-01,9.9,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Slovenia,2023-02,9.4,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Slovenia,2023-03,10.4,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Slovenia,2023-04,9.2,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Slovenia,2023-05,8.1,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Slovenia,2023-06,6.6,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Slovenia,2023-07,5.7,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Slovenia,2023-08,6.1,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Slovenia,2023-09,7.1,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Slovenia,2023-10,6.6,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Slovenia,2023-11,4.5,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Slovenia,2023-12,3.8,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Slovenia,2024-01,3.4,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Slovenia,2024-02,3.4,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Slovenia,2024-03,3.4,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Slovenia,2024-04,3.0,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Slovenia,2024-05,2.5,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Slovenia,2024-06,1.6,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Slovenia,2024-07,1.4,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Slovenia,2024-08,1.1,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Slovenia,2024-09,0.7,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Slovenia,2024-10,0.0,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Slovenia,2024-11,1.6,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Slovenia,2024-12,2.0,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Slovenia,2025-01,2.3,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Slovenia,2025-02,1.9,e,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Slovakia,2021-03,1.5,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Slovakia,2021-04,1.7,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Slovakia,2021-05,2.0,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Slovakia,2021-06,2.5,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Slovakia,2021-07,2.9,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Slovakia,2021-08,3.3,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Slovakia,2021-09,4.0,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Slovakia,2021-10,4.4,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Slovakia,2021-11,4.8,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Slovakia,2021-12,5.1,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Slovakia,2022-01,7.7,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Slovakia,2022-02,8.3,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Slovakia,2022-03,9.6,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Slovakia,2022-04,10.9,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Slovakia,2022-05,11.8,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Slovakia,2022-06,12.6,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Slovakia,2022-07,12.8,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Slovakia,2022-08,13.4,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Slovakia,2022-09,13.6,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Slovakia,2022-10,14.5,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Slovakia,2022-11,15.1,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Slovakia,2022-12,15.0,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Slovakia,2023-01,15.1,,
